SA2	SA2 Name	ABSTUDY (Living allowance)	ABSTUDY (Non-living allowance)	Age Pension	Austudy	Carer Allowance	Carer Allowance (Child Health Care Card only)	Carer Payment	Commonwealth Rent Assistance	Commonwealth Seniors Health Card	Disability Support Pension	Family Tax Benefit A	Family Tax Benefit B	Health Care Card	JobSeeker Payment	Low Income Card	Parenting Payment Partnered	Parenting Payment Single	Pension Concession Card	Special Benefit	Youth Allowance (other)	Youth Allowance (student and apprentice)	Total Count
217041478	Moyne - West	0.00	5.00	1220.00	5.00	230.00	5.00	95.00	290.00	320.00	255.00	475.00	330.00	430.00	195.00	140.00	15.00	105.00	1830.00	5.00	15.00	15.00	5980.00
217041479	Warrnambool - North	5.00	10.00	2840.00	20.00	695.00	10.00	260.00	1145.00	545.00	940.00	1345.00	1040.00	1240.00	645.00	380.00	35.00	360.00	4890.00	5.00	70.00	65.00	16545.00
217041480	Warrnambool - South	5.00	5.00	1880.00	15.00	355.00	5.00	140.00	855.00	350.00	605.00	615.00	485.00	690.00	425.00	175.00	10.00	160.00	3095.00	5.00	55.00	55.00	9985.00
301011001	Alexandra Hills	5.00	5.00	1720.00	10.00	480.00	10.00	200.00	740.00	220.00	540.00	970.00	725.00	775.00	450.00	85.00	20.00	215.00	2935.00	5.00	60.00	30.00	10200.00
301011002	Belmont - Gumdale	5.00	5.00	490.00	5.00	130.00	5.00	45.00	170.00	240.00	105.00	215.00	165.00	220.00	120.00	20.00	10.00	35.00	750.00	0.00	10.00	20.00	2765.00
301011003	Birkdale	5.00	5.00	1940.00	5.00	385.00	5.00	140.00	670.00	415.00	340.00	630.00	485.00	520.00	270.00	80.00	15.00	135.00	2765.00	5.00	40.00	30.00	8885.00
301011004	Capalaba	5.00	5.00	2100.00	10.00	530.00	5.00	190.00	1005.00	275.00	655.00	1010.00	790.00	790.00	555.00	80.00	30.00	260.00	3550.00	5.00	60.00	65.00	11975.00
301011005	Thorneside	5.00	5.00	475.00	5.00	105.00	5.00	45.00	320.00	75.00	130.00	210.00	170.00	140.00	110.00	15.00	0.00	45.00	780.00	5.00	10.00	5.00	2660.00
301011006	Wellington Point	5.00	5.00	1165.00	5.00	245.00	5.00	65.00	395.00	360.00	220.00	445.00	335.00	405.00	205.00	55.00	15.00	90.00	1680.00	5.00	25.00	35.00	5765.00
301021007	Cleveland	5.00	5.00	2785.00	10.00	425.00	5.00	170.00	895.00	650.00	525.00	655.00	525.00	605.00	410.00	90.00	15.00	145.00	3900.00	5.00	35.00	45.00	11905.00
301021008	Ormiston	5.00	5.00	860.00	5.00	145.00	5.00	40.00	235.00	275.00	105.00	230.00	170.00	225.00	105.00	40.00	5.00	35.00	1130.00	0.00	10.00	25.00	3655.00
301021009	Redland Bay	5.00	5.00	1945.00	10.00	485.00	5.00	190.00	790.00	350.00	400.00	905.00	685.00	720.00	405.00	100.00	20.00	195.00	3000.00	5.00	45.00	30.00	10295.00
301021011	Sheldon - Mount Cotton	5.00	5.00	490.00	5.00	160.00	5.00	40.00	155.00	130.00	105.00	275.00	195.00	245.00	130.00	20.00	10.00	50.00	755.00	0.00	5.00	15.00	2800.00
301021012	Thornlands	5.00	5.00	1720.00	20.00	420.00	5.00	120.00	765.00	345.00	295.00	935.00	705.00	740.00	305.00	90.00	20.00	180.00	2505.00	0.00	40.00	50.00	9270.00
301021013	Victoria Point	5.00	5.00	2770.00	10.00	495.00	5.00	170.00	740.00	565.00	370.00	685.00	520.00	620.00	365.00	85.00	15.00	170.00	3730.00	5.00	40.00	35.00	11405.00
301021550	North Stradbroke Island	0.00	15.00	325.00	5.00	50.00	0.00	25.00	160.00	100.00	90.00	150.00	130.00	140.00	110.00	15.00	0.00	45.00	560.00	0.00	10.00	5.00	1935.00
301021551	Southern Moreton Bay Islands	5.00	5.00	2690.00	10.00	575.00	5.00	370.00	1255.00	125.00	1085.00	525.00	465.00	780.00	965.00	100.00	20.00	180.00	4940.00	5.00	65.00	15.00	14185.00
301031014	Brisbane Port - Lytton	0.00	0.00	15.00	0.00	5.00	5.00	0.00	5.00	0.00	5.00	5.00	5.00	5.00	5.00	5.00	0.00	0.00	20.00	0.00	0.00	0.00	80.00
301031015	Manly - Lota	5.00	5.00	835.00	5.00	115.00	5.00	45.00	335.00	230.00	195.00	225.00	180.00	245.00	180.00	40.00	5.00	40.00	1225.00	5.00	20.00	15.00	3955.00
301031016	Manly West	5.00	10.00	1185.00	5.00	240.00	5.00	85.00	400.00	255.00	205.00	535.00	405.00	450.00	235.00	70.00	10.00	125.00	1765.00	5.00	30.00	30.00	6055.00
301031017	Murarrie	5.00	5.00	245.00	5.00	90.00	5.00	40.00	150.00	55.00	115.00	165.00	125.00	165.00	110.00	20.00	5.00	35.00	500.00	5.00	10.00	20.00	1875.00
301031018	Tingalpa	5.00	5.00	890.00	10.00	195.00	5.00	75.00	450.00	120.00	215.00	420.00	315.00	350.00	175.00	35.00	10.00	75.00	1355.00	5.00	30.00	25.00	4765.00
301031019	Wakerley	5.00	5.00	410.00	5.00	140.00	5.00	35.00	185.00	120.00	70.00	285.00	225.00	220.00	90.00	25.00	5.00	45.00	605.00	5.00	10.00	20.00	2515.00
301031020	Wynnum	5.00	10.00	1480.00	10.00	275.00	5.00	115.00	790.00	375.00	475.00	510.00	395.00	535.00	400.00	90.00	10.00	125.00	2450.00	5.00	50.00	35.00	8145.00
301031021	Wynnum West - Hemmant	5.00	5.00	1760.00	15.00	350.00	5.00	150.00	945.00	220.00	485.00	820.00	645.00	690.00	420.00	110.00	15.00	195.00	2880.00	5.00	55.00	45.00	9820.00
302011022	Bald Hills	5.00	10.00	690.00	5.00	210.00	5.00	85.00	385.00	85.00	200.00	430.00	310.00	355.00	215.00	35.00	10.00	85.00	1195.00	5.00	35.00	25.00	4380.00
302011023	Bridgeman Downs	5.00	5.00	705.00	5.00	140.00	5.00	35.00	210.00	365.00	105.00	220.00	160.00	245.00	110.00	40.00	5.00	35.00	960.00	5.00	10.00	30.00	3400.00
302011024	Carseldine	0.00	5.00	1170.00	5.00	170.00	5.00	55.00	460.00	385.00	180.00	360.00	270.00	315.00	135.00	50.00	15.00	50.00	1550.00	5.00	10.00	35.00	5230.00
302011025	Everton Park	5.00	10.00	710.00	15.00	155.00	5.00	50.00	420.00	250.00	200.00	395.00	305.00	350.00	220.00	50.00	10.00	100.00	1210.00	5.00	20.00	50.00	4535.00
302011026	McDowall	0.00	0.00	525.00	5.00	125.00	5.00	35.00	185.00	270.00	85.00	255.00	185.00	200.00	85.00	30.00	5.00	35.00	745.00	5.00	5.00	25.00	2810.00
302021027	Aspley	5.00	5.00	1655.00	15.00	245.00	5.00	65.00	780.00	475.00	315.00	425.00	320.00	430.00	295.00	40.00	15.00	90.00	2310.00	5.00	20.00	45.00	7560.00
302021028	Chermside	5.00	10.00	1250.00	20.00	205.00	5.00	110.00	815.00	290.00	540.00	530.00	460.00	535.00	430.00	45.00	20.00	160.00	2310.00	5.00	50.00	60.00	7855.00
302021029	Chermside West	5.00	5.00	565.00	5.00	115.00	0.00	45.00	235.00	200.00	120.00	245.00	185.00	210.00	115.00	30.00	10.00	45.00	845.00	5.00	10.00	35.00	3030.00
302021030	Geebung	5.00	5.00	390.00	5.00	80.00	5.00	30.00	180.00	95.00	105.00	180.00	140.00	170.00	100.00	20.00	5.00	40.00	620.00	5.00	10.00	15.00	2205.00
302021031	Kedron - Gordon Park	5.00	5.00	775.00	15.00	170.00	5.00	65.00	540.00	180.00	275.00	375.00	300.00	450.00	290.00	60.00	10.00	85.00	1380.00	5.00	30.00	60.00	5080.00
302021032	Stafford	5.00	5.00	520.00	5.00	135.00	5.00	60.00	345.00	65.00	295.00	285.00	240.00	315.00	250.00	35.00	5.00	90.00	1100.00	0.00	30.00	35.00	3825.00
302021033	Stafford Heights	5.00	5.00	645.00	5.00	135.00	5.00	55.00	200.00	275.00	195.00	275.00	220.00	265.00	165.00	30.00	5.00	75.00	1095.00	0.00	25.00	25.00	3705.00
302021034	Wavell Heights	5.00	5.00	555.00	5.00	115.00	5.00	35.00	280.00	200.00	155.00	285.00	210.00	255.00	160.00	30.00	5.00	65.00	910.00	5.00	10.00	35.00	3330.00
302031035	Boondall	5.00	25.00	995.00	5.00	180.00	5.00	50.00	445.00	190.00	265.00	460.00	370.00	400.00	235.00	55.00	15.00	110.00	1570.00	5.00	30.00	35.00	5450.00
302031036	Brisbane Airport	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	5.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	25.00
302031037	Eagle Farm - Pinkenba	0.00	0.00	125.00	5.00	20.00	0.00	10.00	65.00	55.00	25.00	40.00	35.00	50.00	40.00	10.00	5.00	5.00	185.00	0.00	5.00	5.00	685.00
302031038	Northgate - Virginia	5.00	5.00	400.00	10.00	85.00	0.00	35.00	295.00	100.00	180.00	230.00	200.00	235.00	185.00	25.00	10.00	75.00	810.00	5.00	25.00	20.00	2935.00
302031039	Nudgee - Banyo	5.00	5.00	925.00	10.00	175.00	5.00	65.00	480.00	160.00	230.00	400.00	295.00	365.00	220.00	45.00	5.00	65.00	1425.00	0.00	30.00	40.00	4950.00
302031040	Nundah	5.00	5.00	960.00	20.00	140.00	5.00	50.00	840.00	170.00	490.00	395.00	335.00	485.00	435.00	40.00	5.00	105.00	1820.00	5.00	30.00	70.00	6410.00
302041041	Bracken Ridge	5.00	10.00	1580.00	10.00	445.00	5.00	175.00	705.00	350.00	405.00	950.00	715.00	745.00	400.00	80.00	25.00	215.00	2620.00	0.00	60.00	55.00	9555.00
302041042	Brighton (Qld)	5.00	5.00	975.00	15.00	200.00	5.00	70.00	470.00	180.00	265.00	355.00	285.00	325.00	205.00	50.00	5.00	80.00	1545.00	5.00	10.00	25.00	5080.00
302041043	Deagon	5.00	5.00	465.00	5.00	90.00	5.00	35.00	360.00	40.00	150.00	150.00	120.00	155.00	145.00	15.00	5.00	25.00	765.00	5.00	15.00	10.00	2570.00
302041044	Sandgate - Shorncliffe	0.00	0.00	810.00	5.00	120.00	5.00	45.00	380.00	180.00	255.00	175.00	130.00	225.00	200.00	25.00	5.00	35.00	1270.00	5.00	25.00	10.00	3905.00
302041045	Taigum - Fitzgibbon	5.00	10.00	1775.00	10.00	295.00	0.00	110.00	1005.00	245.00	390.00	845.00	620.00	585.00	315.00	65.00	30.00	145.00	2610.00	5.00	30.00	45.00	9140.00
302041046	Zillmere	5.00	10.00	865.00	10.00	260.00	5.00	125.00	640.00	80.00	500.00	660.00	560.00	585.00	410.00	40.00	20.00	205.00	1915.00	5.00	50.00	35.00	6985.00
303011047	Camp Hill	5.00	5.00	525.00	15.00	105.00	5.00	25.00	295.00	225.00	135.00	220.00	165.00	305.00	170.00	25.00	5.00	35.00	825.00	5.00	20.00	60.00	3175.00
303011048	Cannon Hill	5.00	5.00	375.00	5.00	75.00	5.00	20.00	315.00	80.00	175.00	185.00	150.00	210.00	145.00	15.00	5.00	40.00	690.00	0.00	15.00	20.00	2535.00
303011049	Carina	5.00	5.00	1205.00	15.00	195.00	5.00	50.00	410.00	225.00	235.00	445.00	350.00	410.00	215.00	50.00	5.00	95.00	1740.00	0.00	25.00	40.00	5725.00
303011050	Carina Heights	5.00	5.00	505.00	10.00	130.00	5.00	65.00	225.00	110.00	225.00	310.00	255.00	325.00	175.00	50.00	10.00	85.00	975.00	5.00	30.00	40.00	3545.00
303011051	Carindale	5.00	5.00	1470.00	15.00	235.00	5.00	55.00	475.00	715.00	220.00	390.00	280.00	430.00	175.00	85.00	10.00	60.00	1930.00	5.00	10.00	65.00	6640.00
303021052	Annerley	5.00	5.00	590.00	45.00	115.00	0.00	45.00	785.00	145.00	405.00	310.00	275.00	615.00	410.00	55.00	15.00	100.00	1340.00	5.00	30.00	160.00	5455.00
303021053	Coorparoo	5.00	5.00	940.00	25.00	165.00	5.00	55.00	605.00	485.00	330.00	340.00	275.00	525.00	335.00	75.00	10.00	65.00	1580.00	5.00	20.00	120.00	5970.00
303021054	Fairfield - Dutton Park	5.00	5.00	240.00	20.00	40.00	0.00	15.00	320.00	50.00	165.00	120.00	95.00	300.00	185.00	20.00	5.00	30.00	535.00	5.00	15.00	105.00	2275.00
303021055	Greenslopes	5.00	5.00	545.00	20.00	110.00	5.00	35.00	630.00	110.00	330.00	285.00	235.00	445.00	320.00	40.00	10.00	65.00	1125.00	5.00	20.00	110.00	4455.00
303021056	Holland Park	5.00	5.00	585.00	5.00	150.00	0.00	65.00	235.00	170.00	270.00	295.00	255.00	305.00	200.00	35.00	5.00	90.00	1120.00	5.00	25.00	35.00	3860.00
303021057	Holland Park West	5.00	5.00	465.00	5.00	80.00	5.00	25.00	230.00	90.00	155.00	175.00	140.00	195.00	125.00	20.00	5.00	25.00	735.00	5.00	10.00	30.00	2530.00
303021058	Woolloongabba	10.00	5.00	310.00	35.00	60.00	5.00	25.00	530.00	65.00	215.00	200.00	175.00	560.00	360.00	35.00	10.00	65.00	740.00	5.00	55.00	155.00	3620.00
303021059	Yeronga	5.00	0.00	645.00	20.00	115.00	5.00	30.00	470.00	410.00	300.00	210.00	175.00	375.00	310.00	25.00	10.00	55.00	1190.00	5.00	10.00	75.00	4440.00
303031060	Eight Mile Plains	5.00	5.00	1145.00	15.00	230.00	5.00	80.00	705.00	315.00	260.00	715.00	495.00	605.00	310.00	70.00	25.00	90.00	1740.00	5.00	25.00	95.00	6940.00
303031061	Macgregor (Qld)	0.00	5.00	450.00	10.00	95.00	0.00	40.00	310.00	150.00	100.00	275.00	210.00	310.00	175.00	20.00	15.00	45.00	725.00	5.00	15.00	60.00	3015.00
303031062	Mansfield (Qld)	5.00	5.00	720.00	5.00	185.00	5.00	90.00	305.00	180.00	205.00	430.00	310.00	370.00	195.00	35.00	15.00	65.00	1200.00	5.00	25.00	55.00	4410.00
303031063	Mount Gravatt	10.00	10.00	1155.00	30.00	280.00	5.00	105.00	760.00	275.00	555.00	660.00	540.00	700.00	405.00	70.00	25.00	150.00	2185.00	10.00	40.00	105.00	8075.00
303031064	Rochedale - Burbank	5.00	5.00	295.00	5.00	125.00	5.00	25.00	180.00	185.00	75.00	515.00	355.00	365.00	105.00	25.00	15.00	35.00	490.00	5.00	10.00	55.00	2880.00
303031065	Upper Mount Gravatt	10.00	5.00	1000.00	25.00	175.00	5.00	75.00	675.00	210.00	270.00	410.00	320.00	595.00	345.00	45.00	15.00	65.00	1590.00	5.00	35.00	135.00	6010.00
303031066	Wishart	5.00	0.00	980.00	15.00	200.00	5.00	65.00	350.00	340.00	185.00	525.00	370.00	415.00	170.00	50.00	10.00	65.00	1440.00	5.00	20.00	60.00	5275.00
303041067	Coopers Plains	0.00	5.00	395.00	5.00	125.00	0.00	65.00	355.00	85.00	250.00	265.00	210.00	275.00	185.00	30.00	15.00	50.00	880.00	0.00	25.00	35.00	3255.00
303041068	Moorooka	5.00	5.00	665.00	15.00	155.00	5.00	55.00	530.00	155.00	370.00	370.00	300.00	480.00	325.00	35.00	15.00	85.00	1345.00	5.00	30.00	85.00	5035.00
303041069	Robertson	5.00	0.00	460.00	5.00	80.00	0.00	30.00	220.00	170.00	85.00	180.00	125.00	195.00	125.00	25.00	10.00	25.00	680.00	0.00	5.00	40.00	2465.00
303041070	Salisbury - Nathan	5.00	5.00	475.00	10.00	125.00	5.00	35.00	415.00	105.00	180.00	270.00	190.00	425.00	215.00	40.00	5.00	50.00	865.00	0.00	20.00	145.00	3585.00
303041071	Tarragindi	5.00	5.00	600.00	15.00	140.00	0.00	45.00	260.00	305.00	165.00	220.00	170.00	300.00	140.00	35.00	5.00	35.00	935.00	0.00	20.00	50.00	3450.00
303051072	Algester	5.00	5.00	825.00	15.00	180.00	5.00	80.00	490.00	110.00	215.00	675.00	520.00	525.00	260.00	35.00	30.00	115.00	1370.00	0.00	40.00	60.00	5560.00
303051073	Calamvale - Stretton	5.00	5.00	1325.00	15.00	320.00	5.00	145.00	875.00	380.00	300.00	1505.00	1060.00	1095.00	500.00	120.00	50.00	185.00	2200.00	5.00	60.00	160.00	10315.00
303051074	Pallara - Willawong	5.00	5.00	305.00	10.00	195.00	5.00	85.00	480.00	50.00	150.00	980.00	695.00	610.00	230.00	35.00	50.00	115.00	755.00	5.00	20.00	65.00	4850.00
303051075	Parkinson - Drewvale	0.00	5.00	1065.00	15.00	245.00	10.00	90.00	520.00	215.00	215.00	965.00	690.00	715.00	235.00	80.00	45.00	115.00	1590.00	0.00	30.00	70.00	6915.00
303051076	Rocklea - Acacia Ridge	5.00	15.00	910.00	10.00	310.00	5.00	200.00	790.00	40.00	540.00	765.00	645.00	770.00	600.00	50.00	60.00	215.00	2180.00	5.00	80.00	65.00	8260.00
303061077	Kuraby	0.00	5.00	625.00	5.00	160.00	5.00	75.00	315.00	165.00	145.00	495.00	355.00	485.00	180.00	35.00	30.00	65.00	990.00	5.00	25.00	95.00	4260.00
303061078	Runcorn	5.00	5.00	955.00	10.00	255.00	5.00	125.00	765.00	210.00	315.00	920.00	695.00	755.00	415.00	85.00	50.00	150.00	1775.00	5.00	35.00	100.00	7635.00
303061079	Sunnybank	0.00	5.00	705.00	15.00	140.00	5.00	70.00	520.00	260.00	220.00	410.00	310.00	470.00	305.00	50.00	20.00	75.00	1255.00	5.00	35.00	75.00	4950.00
303061080	Sunnybank Hills	5.00	5.00	1550.00	15.00	305.00	5.00	135.00	925.00	440.00	365.00	1060.00	755.00	970.00	490.00	100.00	50.00	170.00	2490.00	10.00	50.00	140.00	10035.00
304011081	Jindalee - Mount Ommaney	0.00	0.00	695.00	5.00	125.00	5.00	35.00	210.00	280.00	95.00	235.00	175.00	245.00	115.00	20.00	5.00	35.00	920.00	5.00	5.00	30.00	3240.00
304011082	Middle Park - Jamboree Heights	5.00	5.00	620.00	5.00	155.00	5.00	55.00	220.00	250.00	120.00	270.00	195.00	240.00	110.00	30.00	5.00	50.00	925.00	5.00	15.00	30.00	3315.00
304011083	Riverhills	5.00	5.00	310.00	5.00	80.00	0.00	30.00	135.00	70.00	55.00	215.00	155.00	170.00	65.00	25.00	5.00	40.00	470.00	5.00	15.00	20.00	1880.00
304011084	Seventeen Mile Rocks - Sinnamon Park	5.00	5.00	865.00	5.00	160.00	5.00	40.00	210.00	330.00	155.00	230.00	175.00	225.00	95.00	35.00	5.00	25.00	1150.00	5.00	5.00	25.00	3755.00
304011085	Westlake	5.00	5.00	310.00	5.00	75.00	5.00	20.00	65.00	175.00	50.00	100.00	75.00	120.00	40.00	20.00	5.00	10.00	415.00	0.00	5.00	15.00	1520.00
304021086	Bellbowrie - Moggill	5.00	5.00	815.00	10.00	185.00	5.00	40.00	220.00	225.00	130.00	365.00	255.00	310.00	130.00	25.00	5.00	45.00	1100.00	0.00	5.00	45.00	3925.00
304021087	Brookfield - Kenmore Hills	5.00	0.00	480.00	10.00	65.00	5.00	10.00	130.00	295.00	60.00	90.00	55.00	120.00	45.00	15.00	5.00	5.00	585.00	5.00	5.00	15.00	2005.00
304021088	Chapel Hill	5.00	5.00	590.00	10.00	115.00	5.00	15.00	175.00	465.00	95.00	205.00	140.00	245.00	110.00	35.00	5.00	15.00	800.00	5.00	15.00	45.00	3100.00
304021089	Fig Tree Pocket	5.00	0.00	140.00	5.00	40.00	0.00	5.00	75.00	130.00	50.00	80.00	60.00	90.00	35.00	10.00	5.00	10.00	220.00	0.00	5.00	10.00	975.00
304021090	Kenmore	0.00	5.00	575.00	5.00	125.00	5.00	20.00	170.00	410.00	95.00	235.00	170.00	225.00	100.00	25.00	5.00	25.00	795.00	5.00	10.00	40.00	3045.00
304021091	Pinjarra Hills - Pullenvale	0.00	0.00	300.00	5.00	55.00	5.00	10.00	50.00	155.00	50.00	65.00	50.00	105.00	40.00	10.00	5.00	5.00	395.00	0.00	5.00	20.00	1330.00
304031092	Chelmer - Graceville	0.00	0.00	325.00	10.00	75.00	5.00	10.00	120.00	210.00	65.00	120.00	85.00	170.00	50.00	15.00	5.00	15.00	450.00	5.00	5.00	40.00	1780.00
304031093	Corinda	5.00	5.00	440.00	5.00	85.00	0.00	25.00	190.00	220.00	135.00	140.00	110.00	170.00	75.00	20.00	0.00	25.00	675.00	5.00	5.00	40.00	2375.00
304031094	Indooroopilly	5.00	10.00	535.00	25.00	95.00	0.00	25.00	515.00	410.00	155.00	365.00	280.00	530.00	240.00	45.00	5.00	40.00	870.00	5.00	15.00	180.00	4350.00
304031095	Sherwood	5.00	0.00	440.00	5.00	85.00	5.00	25.00	235.00	200.00	130.00	155.00	115.00	195.00	110.00	20.00	5.00	30.00	690.00	5.00	10.00	35.00	2500.00
304031096	St Lucia	40.00	10.00	255.00	40.00	40.00	5.00	15.00	735.00	310.00	100.00	170.00	125.00	910.00	135.00	40.00	5.00	15.00	435.00	5.00	25.00	615.00	4030.00
304031097	Taringa	5.00	5.00	400.00	15.00	45.00	0.00	10.00	430.00	315.00	125.00	210.00	160.00	355.00	165.00	25.00	5.00	25.00	655.00	5.00	10.00	150.00	3115.00
304041098	Enoggera	5.00	5.00	485.00	5.00	105.00	5.00	40.00	330.00	95.00	305.00	305.00	255.00	300.00	235.00	35.00	15.00	75.00	1060.00	5.00	15.00	50.00	3730.00
304041099	Enoggera Reservoir	0.00	0.00	5.00	0.00	5.00	0.00	5.00	5.00	0.00	5.00	5.00	5.00	5.00	5.00	5.00	0.00	0.00	5.00	0.00	0.00	0.00	55.00
304041100	Keperra	5.00	5.00	885.00	10.00	215.00	5.00	95.00	235.00	225.00	275.00	385.00	310.00	360.00	220.00	40.00	10.00	110.00	1545.00	0.00	40.00	40.00	5015.00
304041101	Mitchelton	5.00	5.00	625.00	5.00	170.00	5.00	55.00	430.00	145.00	260.00	295.00	255.00	350.00	165.00	45.00	5.00	70.00	1105.00	5.00	15.00	45.00	4060.00
304041102	Mount Coot-tha	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
304041103	The Gap	5.00	5.00	1140.00	20.00	240.00	5.00	50.00	300.00	735.00	200.00	415.00	300.00	405.00	175.00	50.00	5.00	65.00	1605.00	5.00	15.00	65.00	5805.00
304041104	Upper Kedron - Ferny Grove	5.00	10.00	705.00	5.00	275.00	5.00	55.00	255.00	325.00	140.00	420.00	310.00	365.00	135.00	50.00	5.00	70.00	1070.00	5.00	20.00	25.00	4255.00
305011105	Brisbane City	35.00	15.00	345.00	25.00	65.00	5.00	20.00	565.00	215.00	220.00	210.00	180.00	690.00	420.00	50.00	5.00	60.00	815.00	5.00	30.00	215.00	4190.00
305011106	Fortitude Valley	5.00	5.00	260.00	25.00	35.00	0.00	15.00	860.00	45.00	485.00	135.00	115.00	490.00	545.00	45.00	5.00	30.00	1015.00	5.00	20.00	80.00	4220.00
305011107	Highgate Hill	5.00	5.00	310.00	20.00	55.00	0.00	15.00	375.00	110.00	155.00	130.00	105.00	335.00	230.00	30.00	5.00	25.00	610.00	5.00	15.00	90.00	2630.00
305011108	Kangaroo Point	5.00	5.00	490.00	20.00	70.00	5.00	20.00	450.00	265.00	220.00	160.00	140.00	370.00	285.00	35.00	5.00	55.00	930.00	5.00	15.00	95.00	3645.00
305011109	New Farm	10.00	5.00	790.00	20.00	75.00	5.00	35.00	820.00	280.00	415.00	140.00	115.00	390.00	420.00	30.00	5.00	40.00	1505.00	5.00	20.00	60.00	5185.00
305011110	South Brisbane	20.00	5.00	295.00	35.00	65.00	5.00	25.00	695.00	170.00	195.00	275.00	210.00	665.00	305.00	45.00	5.00	30.00	680.00	10.00	30.00	260.00	4025.00
305011111	Spring Hill	5.00	5.00	185.00	15.00	30.00	5.00	15.00	530.00	55.00	260.00	105.00	90.00	330.00	340.00	35.00	5.00	25.00	625.00	5.00	15.00	50.00	2730.00
305011112	West End	5.00	5.00	595.00	30.00	100.00	5.00	45.00	650.00	220.00	280.00	350.00	275.00	600.00	445.00	55.00	5.00	65.00	1170.00	5.00	20.00	130.00	5055.00
305021113	Balmoral	5.00	0.00	175.00	5.00	30.00	5.00	15.00	110.00	85.00	55.00	105.00	95.00	115.00	75.00	10.00	5.00	30.00	310.00	0.00	5.00	10.00	1245.00
305021114	Bulimba	5.00	5.00	370.00	5.00	55.00	0.00	15.00	150.00	180.00	85.00	115.00	90.00	145.00	85.00	15.00	5.00	15.00	540.00	5.00	5.00	30.00	1920.00
305021115	East Brisbane	5.00	10.00	265.00	10.00	40.00	0.00	25.00	345.00	80.00	155.00	125.00	110.00	285.00	250.00	15.00	5.00	40.00	610.00	5.00	15.00	60.00	2455.00
305021116	Hawthorne	5.00	5.00	170.00	5.00	35.00	0.00	10.00	125.00	75.00	70.00	75.00	60.00	100.00	60.00	10.00	5.00	15.00	305.00	5.00	5.00	25.00	1165.00
305021117	Morningside - Seven Hills	10.00	10.00	725.00	15.00	140.00	5.00	55.00	480.00	155.00	295.00	415.00	355.00	445.00	300.00	45.00	5.00	110.00	1365.00	5.00	25.00	85.00	5045.00
305021118	Norman Park	5.00	5.00	260.00	5.00	50.00	5.00	15.00	185.00	105.00	80.00	135.00	110.00	190.00	105.00	20.00	5.00	35.00	435.00	0.00	15.00	40.00	1805.00
305031119	Albion	5.00	5.00	275.00	10.00	40.00	0.00	10.00	185.00	115.00	60.00	75.00	60.00	150.00	95.00	10.00	5.00	15.00	415.00	5.00	10.00	35.00	1580.00
305031120	Alderley	0.00	0.00	290.00	10.00	55.00	5.00	15.00	210.00	135.00	155.00	130.00	105.00	205.00	145.00	25.00	5.00	30.00	555.00	5.00	10.00	40.00	2130.00
305031121	Ascot	5.00	5.00	335.00	5.00	40.00	0.00	20.00	235.00	185.00	95.00	100.00	75.00	145.00	130.00	10.00	5.00	25.00	555.00	5.00	5.00	30.00	2010.00
305031122	Clayfield	5.00	10.00	580.00	15.00	80.00	5.00	25.00	615.00	230.00	295.00	240.00	185.00	330.00	215.00	40.00	5.00	45.00	1065.00	5.00	15.00	50.00	4055.00
305031123	Grange	0.00	0.00	170.00	5.00	45.00	0.00	5.00	85.00	90.00	40.00	60.00	45.00	85.00	40.00	10.00	5.00	5.00	245.00	0.00	5.00	15.00	955.00
305031124	Hamilton (Qld)	5.00	5.00	390.00	10.00	50.00	0.00	15.00	260.00	175.00	85.00	135.00	120.00	210.00	145.00	15.00	10.00	30.00	585.00	5.00	10.00	25.00	2285.00
305031125	Hendra	0.00	5.00	260.00	5.00	45.00	0.00	15.00	125.00	115.00	45.00	90.00	65.00	95.00	70.00	10.00	0.00	20.00	390.00	5.00	5.00	15.00	1380.00
305031126	Kelvin Grove - Herston	10.00	10.00	295.00	35.00	55.00	5.00	15.00	770.00	80.00	270.00	220.00	190.00	630.00	250.00	50.00	5.00	40.00	730.00	5.00	30.00	305.00	4000.00
305031127	Newmarket	5.00	0.00	240.00	10.00	45.00	5.00	10.00	230.00	90.00	115.00	110.00	90.00	240.00	150.00	25.00	5.00	25.00	465.00	5.00	15.00	60.00	1940.00
305031128	Newstead - Bowen Hills	0.00	5.00	485.00	30.00	75.00	0.00	25.00	630.00	320.00	300.00	205.00	170.00	435.00	325.00	40.00	5.00	40.00	1005.00	5.00	20.00	85.00	4205.00
305031129	Wilston	0.00	0.00	160.00	5.00	25.00	0.00	5.00	150.00	70.00	80.00	50.00	40.00	85.00	65.00	10.00	0.00	5.00	285.00	0.00	5.00	20.00	1060.00
305031130	Windsor	5.00	5.00	305.00	15.00	85.00	0.00	25.00	410.00	105.00	255.00	190.00	165.00	300.00	205.00	30.00	5.00	60.00	750.00	5.00	20.00	75.00	3015.00
